network,seed,case_id,source,class_label,class_name,dice,hd95
segformer3d,20260520,156052000037134,HZAU,8,abdominal_and_pelvic_cavity,0.982040,5.0000
segformer3d,20260520,156052000037134,HZAU,9,head,0.971561,6.0970
segformer3d,20260520,133140_114338,TB,1,front,0.988728,5.0945
segformer3d,20260520,133140_114338,TB,2,middle,0.972098,6.1154
segformer3d,20260520,133140_114338,TB,3,end,0.978956,5.3679
segformer3d,20260520,133140_114338,TB,4,left_kidney,0.939342,4.8828
segformer3d,20260520,133140_114338,TB,5,right_kidney,0.938076,6.9053
segformer3d,20260520,133140_114338,TB,6,testis,0.940508,6.6388
segformer3d,20260520,133140_114338,TB,7,thoracic_cavity,0.971542,5.8594
segformer3d,20260520,133140_114338,TB,8,abdominal_and_pelvic_cavity,0.975913,5.8594
segformer3d,20260520,156052000036762,HZAU,1,front,0.972540,15.0000
segformer3d,20260520,156052000036762,HZAU,2,middle,0.964683,10.1553
segformer3d,20260520,156052000036762,HZAU,3,end,0.982982,5.1580
segformer3d,20260520,156052000036762,HZAU,4,left_kidney,0.927029,4.5105
segformer3d,20260520,156052000036762,HZAU,5,right_kidney,0.890193,11.6137
segformer3d,20260520,156052000036762,HZAU,7,thoracic_cavity,0.980181,5.0000
segformer3d,20260520,156052000036762,HZAU,8,abdominal_and_pelvic_cavity,0.980810,5.0000
segformer3d,20260520,156052000036762,HZAU,9,head,0.954674,15.0000
segformer3d,20260520,156052000037111,HZAU,1,front,0.978515,10.0000
segformer3d,20260520,156052000037111,HZAU,2,middle,0.968281,9.5067
segformer3d,20260520,156052000037111,HZAU,3,end,0.984825,5.0000
segformer3d,20260520,156052000037111,HZAU,4,left_kidney,0.900663,12.8966
segformer3d,20260520,156052000037111,HZAU,5,right_kidney,0.940788,5.0000
segformer3d,20260520,156052000037111,HZAU,7,thoracic_cavity,0.979590,2.8587
segformer3d,20260520,156052000037111,HZAU,8,abdominal_and_pelvic_cavity,0.980906,5.0000
segformer3d,20260520,156052000037111,HZAU,9,head,0.965031,7.5953
segformer3d,20260520,156052000036792,HZAU,1,front,0.914869,38.1247
segformer3d,20260520,156052000036792,HZAU,2,middle,0.967555,10.0000
segformer3d,20260520,156052000036792,HZAU,3,end,0.984368,5.0000
segformer3d,20260520,156052000036792,HZAU,4,left_kidney,0.869690,143.6218
segformer3d,20260520,156052000036792,HZAU,5,right_kidney,0.892087,5.3075
segformer3d,20260520,156052000036792,HZAU,7,thoracic_cavity,0.979767,3.7530
segformer3d,20260520,156052000036792,HZAU,8,abdominal_and_pelvic_cavity,0.985063,4.5105
segformer3d,20260520,156052000036792,HZAU,9,head,0.737906,38.6374
segformer3d,20260520,156052000030703,HZAU,1,front,0.980501,10.0000
segformer3d,20260520,156052000030703,HZAU,2,middle,0.971313,8.4508
segformer3d,20260520,156052000030703,HZAU,3,end,0.984932,5.0000
segformer3d,20260520,156052000030703,HZAU,4,left_kidney,0.914739,6.6517
segformer3d,20260520,156052000030703,HZAU,5,right_kidney,0.913678,6.3022
segformer3d,20260520,156052000030703,HZAU,7,thoracic_cavity,0.979391,3.1920
segformer3d,20260520,156052000030703,HZAU,8,abdominal_and_pelvic_cavity,0.982669,4.3870
segformer3d,20260520,156052000030703,HZAU,9,head,0.961787,10.0000
segformer3d,20260520,146478_111610,TB,1,front,0.977152,15.0000
segformer3d,20260520,146478_111610,TB,2,middle,0.955839,15.0000
segformer3d,20260520,146478_111610,TB,3,end,0.976704,8.2411
segformer3d,20260520,146478_111610,TB,4,left_kidney,0.942538,3.9062
segformer3d,20260520,146478_111610,TB,5,right_kidney,0.949457,2.7621
segformer3d,20260520,146478_111610,TB,6,testis,0.926500,5.7122
segformer3d,20260520,146478_111610,TB,7,thoracic_cavity,0.973353,4.0265
segformer3d,20260520,146478_111610,TB,8,abdominal_and_pelvic_cavity,0.973969,5.0000
segformer3d,20260520,156052000037130,HZAU,1,front,0.980939,10.0000
segformer3d,20260520,156052000037130,HZAU,2,middle,0.974070,5.3986
segformer3d,20260520,156052000037130,HZAU,3,end,0.986082,5.0000
segformer3d,20260520,156052000037130,HZAU,4,left_kidney,0.948678,4.1973
segformer3d,20260520,156052000037130,HZAU,5,right_kidney,0.956346,2.8793
segformer3d,20260520,156052000037130,HZAU,7,thoracic_cavity,0.975176,5.0000
segformer3d,20260520,156052000037130,HZAU,8,abdominal_and_pelvic_cavity,0.985616,4.0720
segformer3d,20260520,156052000037130,HZAU,9,head,0.963494,10.0000
segformer3d,20260520,156052000037131,HZAU,1,front,0.973936,12.0576
segformer3d,20260520,156052000037131,HZAU,2,middle,0.966293,10.0080
segformer3d,20260520,156052000037131,HZAU,3,end,0.983444,5.7293
segformer3d,20260520,156052000037131,HZAU,4,left_kidney,0.948329,3.9560
segformer3d,20260520,156052000037131,HZAU,5,right_kidney,0.959788,2.7973
segformer3d,20260520,156052000037131,HZAU,7,thoracic_cavity,0.980263,2.7973
segformer3d,20260520,156052000037131,HZAU,8,abdominal_and_pelvic_cavity,0.983044,3.9560
segformer3d,20260520,156052000037131,HZAU,9,head,0.957146,15.0000
segformer3d,20260520,136032_122089,TB,1,front,0.981045,15.0000
segformer3d,20260520,136032_122089,TB,2,middle,0.958040,15.0000
segformer3d,20260520,136032_122089,TB,3,end,0.972196,10.4203
segformer3d,20260520,136032_122089,TB,4,left_kidney,0.932848,5.2589
segformer3d,20260520,136032_122089,TB,5,right_kidney,0.943683,4.8828
segformer3d,20260520,136032_122089,TB,6,testis,0.941356,7.8125
segformer3d,20260520,136032_122089,TB,7,thoracic_cavity,0.963574,7.7027
segformer3d,20260520,136032_122089,TB,8,abdominal_and_pelvic_cavity,0.972576,5.8768
segformer3d,20260520,156052000036803,HZAU,1,front,0.974341,15.0000
segformer3d,20260520,156052000036803,HZAU,2,middle,0.967117,15.0000
segformer3d,20260520,156052000036803,HZAU,3,end,0.983426,10.0000
segformer3d,20260520,156052000036803,HZAU,4,left_kidney,0.957930,2.9850
segformer3d,20260520,156052000036803,HZAU,5,right_kidney,0.960495,2.9850
segformer3d,20260520,156052000036803,HZAU,7,thoracic_cavity,0.977776,3.5875
segformer3d,20260520,156052000036803,HZAU,8,abdominal_and_pelvic_cavity,0.984322,3.5875
segformer3d,20260520,156052000036803,HZAU,9,head,0.957243,10.4476
segformer3d,20260520,136514_122984,TB,1,front,0.987839,10.0000
segformer3d,20260520,136514_122984,TB,2,middle,0.970398,10.0000
segformer3d,20260520,136514_122984,TB,3,end,0.977780,7.2565
segformer3d,20260520,136514_122984,TB,4,left_kidney,0.935835,5.0000
segformer3d,20260520,136514_122984,TB,5,right_kidney,0.948042,4.8828
segformer3d,20260520,136514_122984,TB,6,testis,0.907064,7.9973
segformer3d,20260520,136514_122984,TB,7,thoracic_cavity,0.973075,5.0000
segformer3d,20260520,136514_122984,TB,8,abdominal_and_pelvic_cavity,0.971744,6.9887
segformer3d,20260520,136518_122095,TB,1,front,0.988892,5.0000
segformer3d,20260520,136518_122095,TB,2,middle,0.968212,9.2755
segformer3d,20260520,136518_122095,TB,3,end,0.976221,9.9590
segformer3d,20260520,136518_122095,TB,4,left_kidney,0.744716,20.5062
segformer3d,20260520,136518_122095,TB,5,right_kidney,0.790960,139.4575
segformer3d,20260520,136518_122095,TB,6,testis,0.940135,6.1154
segformer3d,20260520,136518_122095,TB,7,thoracic_cavity,0.971628,5.0000
segformer3d,20260520,136518_122095,TB,8,abdominal_and_pelvic_cavity,0.972848,6.2530
segformer3d,20260520,156202411000033,HZAU,1,front,0.964241,20.0000
segformer3d,20260520,156202411000033,HZAU,2,middle,0.956754,15.0000
segformer3d,20260520,156202411000033,HZAU,3,end,0.981888,8.7570
segformer3d,20260520,156202411000033,HZAU,4,left_kidney,0.939988,4.5105
segformer3d,20260520,156202411000033,HZAU,5,right_kidney,0.923992,5.0040
segformer3d,20260520,156202411000033,HZAU,7,thoracic_cavity,0.978937,3.7530
segformer3d,20260520,156202411000033,HZAU,8,abdominal_and_pelvic_cavity,0.982152,4.5105
segformer3d,20260520,156202411000033,HZAU,9,head,0.946970,15.0000
segformer3d,20260520,156052000037184,HZAU,1,front,0.982800,10.0000
segformer3d,20260520,156052000037184,HZAU,2,middle,0.973919,8.0078
segformer3d,20260520,156052000037184,HZAU,3,end,0.985765,5.1541
segformer3d,20260520,156052000037184,HZAU,4,left_kidney,0.923706,3.9560
segformer3d,20260520,156052000037184,HZAU,5,right_kidney,0.945400,2.7973
segformer3d,20260520,156052000037184,HZAU,7,thoracic_cavity,0.980604,3.7530
segformer3d,20260520,156052000037184,HZAU,8,abdominal_and_pelvic_cavity,0.982267,3.9560
segformer3d,20260520,156052000037184,HZAU,9,head,0.971863,8.0078
segformer3d,20260520,156052000037636,HZAU,1,front,0.972886,15.0000
segformer3d,20260520,156052000037636,HZAU,2,middle,0.969690,13.1476
segformer3d,20260520,156052000037636,HZAU,3,end,0.985557,5.0000
segformer3d,20260520,156052000037636,HZAU,4,left_kidney,0.796810,148.6569
segformer3d,20260520,156052000037636,HZAU,5,right_kidney,0.762015,28.0485
segformer3d,20260520,156052000037636,HZAU,7,thoracic_cavity,0.977003,3.5702
segformer3d,20260520,156052000037636,HZAU,8,abdominal_and_pelvic_cavity,0.985215,4.0707
segformer3d,20260520,156052000037636,HZAU,9,head,0.962874,10.0000
segformer3d,20260520,156052000037201,HZAU,1,front,0.971229,16.8902
segformer3d,20260520,156052000037201,HZAU,2,middle,0.970433,10.1230
segformer3d,20260520,156052000037201,HZAU,3,end,0.982416,10.0000
segformer3d,20260520,156052000037201,HZAU,4,left_kidney,0.853831,115.8242
segformer3d,20260520,156052000037201,HZAU,5,right_kidney,0.880919,15.2539
segformer3d,20260520,156052000037201,HZAU,7,thoracic_cavity,0.979868,4.5272
segformer3d,20260520,156052000037201,HZAU,8,abdominal_and_pelvic_cavity,0.984260,4.5272
segformer3d,20260520,156052000037201,HZAU,9,head,0.930483,20.0000
segformer3d,20260520,156202411000574,HZAU,1,front,0.973289,15.0000
segformer3d,20260520,156202411000574,HZAU,2,middle,0.968565,10.0000
segformer3d,20260520,156202411000574,HZAU,3,end,0.985221,5.1500
segformer3d,20260520,156202411000574,HZAU,4,left_kidney,0.941125,5.0000
segformer3d,20260520,156202411000574,HZAU,5,right_kidney,0.956731,4.1200
segformer3d,20260520,156202411000574,HZAU,7,thoracic_cavity,0.980344,2.9133
segformer3d,20260520,156202411000574,HZAU,8,abdominal_and_pelvic_cavity,0.982766,4.1200
segformer3d,20260520,156202411000574,HZAU,9,head,0.950536,15.0000
segformer3d,20260520,156052000037670,HZAU,1,front,0.969400,15.2010
segformer3d,20260520,156052000037670,HZAU,2,middle,0.957977,15.6439
segformer3d,20260520,156052000037670,HZAU,3,end,0.978785,14.8804
segformer3d,20260520,156052000037670,HZAU,4,left_kidney,0.915804,116.8339
segformer3d,20260520,156052000037670,HZAU,5,right_kidney,0.918208,7.1837
segformer3d,20260520,156052000037670,HZAU,7,thoracic_cavity,0.977030,3.4846
segformer3d,20260520,156052000037670,HZAU,8,abdominal_and_pelvic_cavity,0.983848,3.8959
segformer3d,20260520,156052000037670,HZAU,9,head,0.958514,13.0963
segformer3d,20260520,156052000037691,HZAU,1,front,0.966574,20.0000
segformer3d,20260520,156052000037691,HZAU,2,middle,0.957508,20.0000
segformer3d,20260520,156052000037691,HZAU,3,end,0.983045,5.5777
segformer3d,20260520,156052000037691,HZAU,4,left_kidney,0.941434,2.7638
segformer3d,20260520,156052000037691,HZAU,5,right_kidney,0.939575,3.9086
segformer3d,20260520,156052000037691,HZAU,7,thoracic_cavity,0.980463,3.9086
segformer3d,20260520,156052000037691,HZAU,8,abdominal_and_pelvic_cavity,0.982922,4.9440
segformer3d,20260520,156052000037691,HZAU,9,head,0.964856,10.0000
segformer3d,20260520,308240_310625,TB,1,front,0.976186,15.8027
segformer3d,20260520,308240_310625,TB,2,middle,0.962798,14.5575
segformer3d,20260520,308240_310625,TB,3,end,0.979875,5.5243
segformer3d,20260520,308240_310625,TB,4,left_kidney,0.931903,6.1154
segformer3d,20260520,308240_310625,TB,5,right_kidney,0.942763,105.1668
segformer3d,20260520,308240_310625,TB,6,testis,0.941773,5.0000
segformer3d,20260520,308240_310625,TB,7,thoracic_cavity,0.974754,4.9795
segformer3d,20260520,308240_310625,TB,8,abdominal_and_pelvic_cavity,0.968806,5.8594
segformer3d,20260520,156052000037404,HZAU,1,front,0.969454,15.0000
segformer3d,20260520,156052000037404,HZAU,2,middle,0.965290,10.2949
segformer3d,20260520,156052000037404,HZAU,3,end,0.984537,5.0000
segformer3d,20260520,156052000037404,HZAU,4,left_kidney,0.868169,82.8290
segformer3d,20260520,156052000037404,HZAU,5,right_kidney,0.917298,14.1329
segformer3d,20260520,156052000037404,HZAU,7,thoracic_cavity,0.976523,4.6415
segformer3d,20260520,156052000037404,HZAU,8,abdominal_and_pelvic_cavity,0.983168,4.6415
segformer3d,20260520,156052000037404,HZAU,9,head,0.942282,25.0000
segformer3d,20260520,207541_202151,TB,1,front,0.968202,21.0358
segformer3d,20260520,207541_202151,TB,2,middle,0.940975,20.0238
segformer3d,20260520,207541_202151,TB,3,end,0.975262,7.2565
segformer3d,20260520,207541_202151,TB,4,left_kidney,0.910759,5.4560
segformer3d,20260520,207541_202151,TB,5,right_kidney,0.937308,4.8828
segformer3d,20260520,207541_202151,TB,6,testis,0.876569,15.4408
segformer3d,20260520,207541_202151,TB,7,thoracic_cavity,0.971692,5.0000
segformer3d,20260520,207541_202151,TB,8,abdominal_and_pelvic_cavity,0.969492,5.7951
segformer3d,20260520,305810_305052,TB,1,front,0.983553,10.8839
segformer3d,20260520,305810_305052,TB,2,middle,0.966597,10.0000
segformer3d,20260520,305810_305052,TB,3,end,0.977704,7.5779
segformer3d,20260520,305810_305052,TB,4,left_kidney,0.924747,7.5779
segformer3d,20260520,305810_305052,TB,5,right_kidney,0.919077,6.9053
segformer3d,20260520,305810_305052,TB,6,testis,0.935214,5.8768
segformer3d,20260520,305810_305052,TB,7,thoracic_cavity,0.968994,5.0000
segformer3d,20260520,305810_305052,TB,8,abdominal_and_pelvic_cavity,0.977859,5.0000
segformer3d,20260520,205870_202923,TB,1,front,0.961090,26.8574
segformer3d,20260520,205870_202923,TB,2,middle,0.941064,25.4724
segformer3d,20260520,205870_202923,TB,3,end,0.975010,10.0000
segformer3d,20260520,205870_202923,TB,4,left_kidney,0.938644,5.0000
segformer3d,20260520,205870_202923,TB,5,right_kidney,0.955743,5.0000
segformer3d,20260520,205870_202923,TB,6,testis,0.929979,8.4007
segformer3d,20260520,205870_202923,TB,7,thoracic_cavity,0.970607,5.0000
segformer3d,20260520,205870_202923,TB,8,abdominal_and_pelvic_cavity,0.973831,5.7122
segformer3d,20260520,308495_301122,TB,1,front,0.977948,15.0318
segformer3d,20260520,308495_301122,TB,2,middle,0.959001,12.2056
segformer3d,20260520,308495_301122,TB,3,end,0.980787,5.7951
segformer3d,20260520,308495_301122,TB,4,left_kidney,0.926213,6.9053
segformer3d,20260520,308495_301122,TB,5,right_kidney,0.916032,5.7951
segformer3d,20260520,308495_301122,TB,6,testis,0.921273,5.7122
segformer3d,20260520,308495_301122,TB,7,thoracic_cavity,0.973733,5.0000
segformer3d,20260520,308495_301122,TB,8,abdominal_and_pelvic_cavity,0.971954,5.0945
segformer3d,20260520,206178_202851,TB,1,front,0.969943,16.6650
segformer3d,20260520,206178_202851,TB,2,middle,0.949010,15.1266
segformer3d,20260520,206178_202851,TB,3,end,0.976764,10.0000
segformer3d,20260520,206178_202851,TB,4,left_kidney,0.949571,3.0882
segformer3d,20260520,206178_202851,TB,5,right_kidney,0.933627,4.0265
segformer3d,20260520,206178_202851,TB,6,testis,0.930428,5.0945
segformer3d,20260520,206178_202851,TB,7,thoracic_cavity,0.968148,5.0000
segformer3d,20260520,206178_202851,TB,8,abdominal_and_pelvic_cavity,0.978131,5.0000
segformer3d,20260520,207633_204331,TB,1,front,0.974872,15.0000
segformer3d,20260520,207633_204331,TB,2,middle,0.955532,15.0000
segformer3d,20260520,207633_204331,TB,3,end,0.980977,5.7122
segformer3d,20260520,207633_204331,TB,4,left_kidney,0.938667,5.3679
segformer3d,20260520,207633_204331,TB,5,right_kidney,0.942632,3.5210
segformer3d,20260520,207633_204331,TB,6,testis,0.928517,6.9053
segformer3d,20260520,207633_204331,TB,7,thoracic_cavity,0.972747,4.8828
segformer3d,20260520,207633_204331,TB,8,abdominal_and_pelvic_cavity,0.970823,5.6943
segformer3d,20260520,308577_304377,TB,1,front,0.975933,15.0318
segformer3d,20260520,308577_304377,TB,2,middle,0.959192,13.6444
segformer3d,20260520,308577_304377,TB,3,end,0.981602,5.0000
segformer3d,20260520,308577_304377,TB,4,left_kidney,0.921779,6.5481
segformer3d,20260520,308577_304377,TB,5,right_kidney,0.943573,3.5210
segformer3d,20260520,308577_304377,TB,6,testis,0.934644,5.4560
segformer3d,20260520,308577_304377,TB,7,thoracic_cavity,0.975891,4.3673
segformer3d,20260520,308577_304377,TB,8,abdominal_and_pelvic_cavity,0.975258,5.0945
segformer3d,20260520,313120_310061,TB,1,front,0.988063,5.3679
segformer3d,20260520,313120_310061,TB,2,middle,0.964378,10.1956
segformer3d,20260520,313120_310061,TB,3,end,0.976520,10.0000
segformer3d,20260520,313120_310061,TB,4,left_kidney,0.935507,4.8828
segformer3d,20260520,313120_310061,TB,5,right_kidney,0.949320,2.7621
segformer3d,20260520,313120_310061,TB,6,testis,0.927188,6.2530
segformer3d,20260520,313120_310061,TB,7,thoracic_cavity,0.974049,4.8828
segformer3d,20260520,313120_310061,TB,8,abdominal_and_pelvic_cavity,0.975684,5.0000
segformer3d,20260520,403339_402475,TB,1,front,0.973646,23.8780
segformer3d,20260520,403339_402475,TB,2,middle,0.939989,25.0000
segformer3d,20260520,403339_402475,TB,3,end,0.971176,11.3886
segformer3d,20260520,403339_402475,TB,4,left_kidney,0.918607,6.2530
segformer3d,20260520,403339_402475,TB,5,right_kidney,0.940735,3.5210
segformer3d,20260520,403339_402475,TB,6,testis,0.921679,12.9266
segformer3d,20260520,403339_402475,TB,7,thoracic_cavity,0.967222,5.3679
segformer3d,20260520,403339_402475,TB,8,abdominal_and_pelvic_cavity,0.966869,7.8733
segformer3d,20260520,404728_401086,TB,1,front,0.976044,15.1558
segformer3d,20260520,404728_401086,TB,2,middle,0.951440,15.0000
segformer3d,20260520,404728_401086,TB,3,end,0.979153,6.1154
segformer3d,20260520,404728_401086,TB,4,left_kidney,0.877652,10.7397
segformer3d,20260520,404728_401086,TB,5,right_kidney,0.931735,4.8828
segformer3d,20260520,404728_401086,TB,6,testis,0.900907,8.2864
segformer3d,20260520,404728_401086,TB,7,thoracic_cavity,0.971141,5.0000
segformer3d,20260520,404728_401086,TB,8,abdominal_and_pelvic_cavity,0.974340,5.0945
segformer3d,20260520,404717_401091,TB,1,front,0.987318,10.0000
segformer3d,20260520,404717_401091,TB,2,middle,0.965200,10.0000
segformer3d,20260520,404717_401091,TB,3,end,0.977676,10.0000
segformer3d,20260520,404717_401091,TB,4,left_kidney,0.905968,5.0000
segformer3d,20260520,404717_401091,TB,5,right_kidney,0.937349,4.8828
segformer3d,20260520,404717_401091,TB,6,testis,0.937992,6.1154
segformer3d,20260520,404717_401091,TB,7,thoracic_cavity,0.975269,4.8828
segformer3d,20260520,404717_401091,TB,8,abdominal_and_pelvic_cavity,0.973986,5.0000
segformer3d,20260520,405948_400388,TB,1,front,0.980614,15.0000
segformer3d,20260520,405948_400388,TB,2,middle,0.954109,15.0000
segformer3d,20260520,405948_400388,TB,3,end,0.976863,10.0000
segformer3d,20260520,405948_400388,TB,4,left_kidney,0.910235,11.7559
segformer3d,20260520,405948_400388,TB,5,right_kidney,0.900708,9.2129
segformer3d,20260520,405948_400388,TB,6,testis,0.926599,5.7951
segformer3d,20260520,405948_400388,TB,7,thoracic_cavity,0.968510,5.0000
segformer3d,20260520,405948_400388,TB,8,abdominal_and_pelvic_cavity,0.972597,6.1154
segformer3d,20260520,501877_500337,TB,1,front,0.984669,10.0000
segformer3d,20260520,501877_500337,TB,2,middle,0.962844,10.0000
segformer3d,20260520,501877_500337,TB,3,end,0.977474,5.7951
segformer3d,20260520,501877_500337,TB,4,left_kidney,0.913061,5.8594
segformer3d,20260520,501877_500337,TB,5,right_kidney,0.905109,7.1095
segformer3d,20260520,501877_500337,TB,6,testis,0.896648,18.6098
segformer3d,20260520,501877_500337,TB,7,thoracic_cavity,0.971338,5.0000
segformer3d,20260520,501877_500337,TB,8,abdominal_and_pelvic_cavity,0.968490,5.8594
segformer3d,20260520,403390_402127,TB,1,front,0.989604,5.7122
