network,seed,case_id,source,class_id,class_name,is_evaluable,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
nnunet_2d_condlr,20260522,136514_122984,TB,7,thoracic_cavity,True,23179525,1129037,1132309,1111187,21122,17850,22029366,4.793829899447896,0.09112352388584322,0.07700761771434057,95.03803895895192,0.9827660163460169,0.9661159891806264,0.9813460813258572,0.9841900664017211,0.9990421073674197,0.0009578926325802858,0.018707978569347153,2.7621358640099514,False,nan,nan,nan
nnunet_2d_condlr,20260522,136514_122984,TB,8,abdominal_and_pelvic_cavity,True,23179525,3427716,3440313,3379821,60492,47895,19691317,14.58106238156304,0.2609716980826829,0.20662632215284826,84.95133959820143,0.9842186164327494,0.9689275983542266,0.9824167161534431,0.9860271387711234,0.9969373944432127,0.003062605556787229,0.017647903151836383,4.367310032663724,False,nan,nan,nan
nnunet_2d_condlr,20260522,136514_122984,TB,9,head,False,23179525,0,0,0,0,0,23179525,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
nnunet_2d_condlr,20260522,156052000036792,HZAU,1,front,True,12406681,3069262,2948125,2745766,202359,323496,9135060,22.131350036323173,1.6310486261394161,2.6074338495525113,73.63016748798489,0.9126107395120174,0.8392677513685112,0.9313601017595929,0.8946013732291346,0.9783281654170173,0.02167183458298273,0.06593083288425687,50.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,156052000036792,HZAU,2,middle,True,12406681,2923148,2913245,2865755,47490,57393,9436043,23.09848218068958,0.3827776340827978,0.462597531120531,76.05614265410709,0.982029482935779,0.9646934429573715,0.9836985904034847,0.9803660300470588,0.9949923725683245,0.005007627431675516,0.01624618390858075,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,156052000036792,HZAU,3,end,True,12406681,2918748,2895755,2880287,15468,38461,9472465,23.21561262032932,0.12467476192867374,0.3100023285840911,76.34971028915791,0.9907250886275233,0.9816206441516234,0.9946583878815715,0.986822774696548,0.998369718673182,0.0016302813268179697,0.005299532539294246,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,156052000036792,HZAU,4,left_kidney,True,12406681,21854,21163,10378,10785,11476,12374042,0.08364847939589969,0.08692896996384449,0.09249854977330359,99.73692400086695,0.4825069158704698,0.3179631728913263,0.49038416103577,0.47487874073396175,0.9991291763704088,0.0008708236295912733,0.49350233366889357,143.62603351063007,False,nan,nan,nan
nnunet_2d_condlr,20260522,156052000036792,HZAU,5,right_kidney,True,12406681,19828,20916,9132,11784,10696,12375069,0.07360550335742493,0.09498108317607264,0.08621161453252486,99.74520179893398,0.4482623208325152,0.28887764140199923,0.4366035570854848,0.4605608230784749,0.9990486687780988,0.000951331221901156,0.5943110752471252,143.60565175016,False,nan,nan,nan
nnunet_2d_condlr,20260522,156052000036792,HZAU,6,testis,False,12406681,0,0,0,0,0,12406681,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
nnunet_2d_condlr,20260522,156052000036792,HZAU,7,thoracic_cavity,True,12406681,526940,525288,521453,3835,5487,11875906,4.203001592448455,0.0309107649338288,0.044226171366862736,95.72186147125086,0.9911407033456627,0.9824370024963497,0.9926992430818903,0.9895870497589858,0.9996771815143108,0.0003228184856892082,0.007277868448020647,2.5019989013671875,False,nan,nan,nan
